link,price,area,rooms,floor,floors_in_building,year_built,building_type,building_material,heating,market,finishing,elevator,balcony/garden,parking,city,district,region
https://www.otodom.pl/pl/oferta/lepkowskiego-11-mieszkanie-2-pok-m32-ID4x6Ey,588816,41.76,2.0,4,6.0,2026.0,block,,other,PRIMARY,to_completion,1,0,1,krakow,,malopolskie
https://www.otodom.pl/pl/oferta/2-pokojowe-mieszkanie-41m2-balkon-ID4vIoq,573925,41.74,2.0,1,5.0,2026.0,block,,urban,PRIMARY,to_completion,1,1,1,poznan,,wielkopolskie
https://www.otodom.pl/pl/oferta/ul-sasankowa-czuby-2-pokoje-pod-inwestycje-ID4xjGR,424000,50.6,2.0,4,10.0,1978.0,block,,urban,SECONDARY,ready_to_use,0,1,0,lublin,Czuby,lubelskie
https://www.otodom.pl/pl/oferta/4-pokojowe-mieszkanie-68m2-balkon-bez-prowizji-ID4pr3X,517180,68.05,4.0,1,4.0,2026.0,apartment,,,PRIMARY,to_completion,0,1,1,elk,,warminsko-mazurskie
https://www.otodom.pl/pl/oferta/villa-park-apartament-4-pok-c11-ID4v9YV,579070,73.3,4.0,1,3.0,2027.0,apartment,,,PRIMARY,to_completion,1,1,1,augustow,,podlaskie
https://www.otodom.pl/pl/oferta/3-pokojowe-mieszkanie-51m2-balkon-bezposrednio-ID4ygXP,552334,51.62,3.0,3,3.0,2024.0,,,,PRIMARY,to_completion,1,1,1,walendow,,mazowieckie
https://www.otodom.pl/pl/oferta/mieszkanie-w-centrum-chelma-54-59-m2-ID4yLll,270000,54.59,2.0,2,4.0,1980.0,block,concrete_plate,urban,SECONDARY,to_renovation,0,1,0,chelm,,lubelskie
https://www.otodom.pl/hpr/pl/oferta/100tys-rabatu-na-szeregowke-z-garazem-ogrodem-i-poddaszem-na-jasieniu-ID4z2m4,850000,92.5,4.0,0,1.0,2026.0,ribbon,brick,gas,PRIMARY,to_completion,0,1,1,gdansk,,pomorskie
https://www.otodom.pl/pl/oferta/semiramis-mieszkanie-4-pok-44-ID4x6yp,815880,78.45,4.0,3,9.0,2027.0,block,,other,PRIMARY,to_completion,1,1,1,katowice,Dąbrówka Mała,slaskie
https://www.otodom.pl/pl/oferta/ogrody-diany-gdansk-ul-hery-22-2-pokoje-m28-ID4sYEW,506000,45.53,2.0,0,4.0,2026.0,,,,PRIMARY,to_completion,0,1,1,gdansk,,pomorskie
https://www.otodom.pl/pl/oferta/ludowa-park-mieszkanie-3-pok-b-m05-ID4w0jM,550221,55.86,3.0,0,4.0,2026.0,block,,,PRIMARY,to_completion,1,1,1,zielona-gora,,lubuskie
https://www.otodom.pl/pl/oferta/gotowe-mieszkanie-z-dwoma-tarasami-ID4uboS,1699000,121.05,5.0,1,1.0,2025.0,,,,PRIMARY,to_completion,0,1,1,krakow,,malopolskie
https://www.otodom.pl/pl/oferta/2-pokojowe-mieszkanie-41m2-ogrodek-ID4wJrP,643319,41.91,2.0,0,5.0,2026.0,,,,PRIMARY,to_completion,1,1,1,gdansk,,pomorskie
https://www.otodom.pl/pl/oferta/4-pokojowe-mieszkanie-78m2-ogrodek-bezposrednio-ID4xQt2,779985,78.89,4.0,0,2.0,2026.0,,,,PRIMARY,to_completion,0,1,1,szczecin,Józefa Romana,zachodniopomorskie
https://www.otodom.pl/pl/oferta/geometryczna-mieszkanie-2-pok-1b-ID4xSJI,589680,45.36,2.0,0,3.0,2025.0,block,reinforced_concrete,urban,PRIMARY,to_completion,1,1,1,warszawa,Białołęka,mazowieckie
https://www.otodom.pl/pl/oferta/3-pokojowe-mieszkanie-55m2-balkon-ID4uih7,449826,55.34,3.0,2,3.0,2025.0,,,,PRIMARY,to_completion,1,1,0,kleszczewo,ul. Sportowa,wielkopolskie
https://www.otodom.pl/pl/oferta/3-pokojowe-mieszkanie-62m2-balkon-bez-prowizji-ID4yh9D,1041682,62.19,3.0,1,7.0,2027.0,,,,PRIMARY,to_completion,1,1,1,warszawa,Bemowo,mazowieckie
https://www.otodom.pl/pl/oferta/apartamenty-widok-mieszkanie-3-pok-e-3-35-ID4yLA0,460085,48.43,3.0,3,5.0,2026.0,block,,,PRIMARY,to_completion,0,1,1,skierniewice,ul. Armii Krajowej,lodzkie
https://www.otodom.pl/pl/oferta/4-pokojowe-mieszkanie-76m2-balkon-bez-prowizji-ID4yo3W,1048872,76.56,4.0,3,4.0,2027.0,,,,PRIMARY,to_completion,1,1,1,warszawa,Białołęka,mazowieckie
https://www.otodom.pl/pl/oferta/4-pokojowe-mieszkanie-69m2-balkon-bezposrednio-ID4nMRv,447000,69.95,4.0,2,3.0,2026.0,,,,PRIMARY,to_completion,0,1,1,pisz,ul. Słubicka,warminsko-mazurskie
https://www.otodom.pl/pl/oferta/3-pokojowe-mieszkanie-48m2-loggia-bez-prowizji-ID4ulep,712979,48.91,3.0,1,5.0,2025.0,,,,PRIMARY,to_completion,1,0,1,wroclaw,,dolnoslaskie
https://www.otodom.pl/pl/oferta/3-pokojowe-mieszkanie-61m2-balkon-bezposrednio-ID4x6nZ,674630,61.33,3.0,1,4.0,2024.0,block,,,PRIMARY,to_completion,1,1,1,katowice,Wełnowiec-Józefowiec,slaskie
https://www.otodom.pl/pl/oferta/mieszkanie-2-pok-b1-1-ID4mkpV,459375,43.75,2.0,0,3.0,2025.0,block,,,PRIMARY,to_completion,1,1,1,lublin,Czechów,lubelskie
https://www.otodom.pl/pl/oferta/3-pokojowe-mieszkanie-48m2-taras-bez-prowizji-ID4ughK,637692,48.31,3.0,0,4.0,2025.0,,,,PRIMARY,to_completion,1,1,1,wroclaw,,dolnoslaskie
https://www.otodom.pl/pl/oferta/2-pokojowe-mieszkanie-37m2-loggia-ID4uaEP,617760,37.44,2.0,1,5.0,2025.0,,,,PRIMARY,to_completion,1,0,0,krakow,,malopolskie
https://www.otodom.pl/pl/oferta/nowy-zastal-mieszkanie-2-pok-b-1-1-04-ID4uPDO,469212,38.46,2.0,1,5.0,2026.0,block,,other,PRIMARY,to_completion,1,1,1,zielona-gora,,lubuskie
https://www.otodom.pl/pl/oferta/1-pokojowe-mieszkanie-25m2-ogrodek-bez-prowizji-ID4x6u2,328120,25.24,1.0,0,4.0,2027.0,block,,,PRIMARY,to_completion,1,1,1,katowice,Wełnowiec-Józefowiec,slaskie
https://www.otodom.pl/pl/oferta/1-pokojowe-mieszkanie-28m2-balkon-bezposrednio-ID4vGda,460958,28.0,1.0,4,5.0,2027.0,,,,PRIMARY,to_completion,1,1,1,wroclaw,,dolnoslaskie
https://www.otodom.pl/pl/oferta/2-pokojowe-mieszkanie-46m2-balkon-bezposrednio-ID4xers,413512,46.99,2.0,2,5.0,2025.0,block,brick,urban,PRIMARY,to_completion,1,1,1,kalisz,ul. Kazimierza Mystkowskiego,wielkopolskie
https://www.otodom.pl/pl/oferta/ostoja-przylesie-mieszkanie-wykonczone-13-15-ID4x8dg,487920,45.6,2.0,2,3.0,2024.0,block,,urban,PRIMARY,ready_to_use,1,1,1,leszno,ul. Szpitalna,wielkopolskie
https://www.otodom.pl/pl/oferta/2-pokojowe-mieszkanie-41m2-balkon-ID4vIoq,573925,41.74,2.0,1,5.0,2026.0,block,,urban,PRIMARY,to_completion,1,1,1,poznan,,wielkopolskie
https://www.otodom.pl/pl/oferta/4-pokojowe-mieszkanie-68m2-balkon-bez-prowizji-ID4pr3X,517180,68.05,4.0,1,4.0,2026.0,apartment,,,PRIMARY,to_completion,0,1,1,elk,,warminsko-mazurskie
https://www.otodom.pl/pl/oferta/3-pokojowe-mieszkanie-57m2-ogrodek-bez-prowizji-ID4v1AR,905419,57.67,3.0,0,2.0,2026.0,,,,PRIMARY,to_completion,1,1,1,krakow,,malopolskie
https://www.otodom.pl/pl/oferta/marimonte-mieszkanie-4-pok-mu-1-29-ID4vanq,1881398,91.33,4.0,1,5.0,2027.0,apartment,,,PRIMARY,to_completion,1,1,1,warszawa,Bielany,mazowieckie
https://www.otodom.pl/pl/oferta/2-pokojowe-mieszkanie-41m2-ogrodek-bezposrednio-ID4ucZF,772005,41.73,2.0,0,2.0,2024.0,,,,PRIMARY,to_completion,1,1,1,gdansk,,pomorskie
https://www.otodom.pl/pl/oferta/dzielnica-trust-mieszkanie-1-pok-c2-30-ID4ysmf,319181,29.83,1.0,3,4.0,2027.0,,,,PRIMARY,to_completion,0,1,0,kielce,ul. Gen. Władysława Sikorskiego,swietokrzyskie
https://www.otodom.pl/pl/oferta/2-pokojowe-mieszkanie-37m2-balkon-bez-prowizji-ID4uaxs,1016954,37.63,2.0,7,7.0,2026.0,,,,PRIMARY,to_completion,1,1,1,gdynia,św. Piotra,pomorskie
https://www.otodom.pl/pl/oferta/panorama-3-stawy-mieszkanie-4-pok-8-b78-ID4lBys,1594243,106.88,4.0,8,8.0,2026.0,block,,,PRIMARY,to_completion,1,1,1,katowice,Osiedle Paderewskiego - Muchowiec,slaskie
https://www.otodom.pl/pl/oferta/jn-190-etap-ii-mieszkanie-1-pok-3-09-ID4vMRb,488986,25.42,1.0,3,7.0,2027.0,,silikat,urban,PRIMARY,to_completion,1,0,1,wroclaw,,dolnoslaskie
https://www.otodom.pl/pl/oferta/mahonia-premium-mieszkanie-3-pok-66-ID4sk9i,722000,61.63,3.0,3,3.0,2026.0,apartment,,other,PRIMARY,to_completion,1,1,1,porosly,,podlaskie
https://www.otodom.pl/pl/oferta/3-pokojowe-mieszkanie-66m2-loggia-bez-prowizji-ID4yjlT,2609668,66.37,3.0,1,3.0,2028.0,,,,PRIMARY,to_completion,1,0,1,krakow,,malopolskie
https://www.otodom.pl/pl/oferta/3-pokojowe-mieszkanie-62m2-balkon-bez-prowizji-ID4yh9D,1041682,62.19,3.0,1,7.0,2027.0,,,,PRIMARY,to_completion,1,1,1,warszawa,Bemowo,mazowieckie
https://www.otodom.pl/pl/oferta/wyjatkowa-inwestycja-w-kampinosie-10-min-od-metra-ID4z65G,999000,76.0,3.0,1,1.0,2025.0,ribbon,breezeblock,gas,PRIMARY,to_completion,0,1,0,lomianki,,mazowieckie
https://www.otodom.pl/pl/oferta/stara-cegielnia-mielec-mieszkanie-4-pok-f-m08-ID4wXeN,645360,80.67,4.0,2,6.0,2025.0,apartment,cellular_concrete,,PRIMARY,to_completion,1,1,1,mielec,ul. Wojsławska,podkarpackie
https://www.otodom.pl/pl/oferta/3-pokojowy-apartament-z-ogrodkiem-projekt-redena-ID4pdpa,448212,54.66,3.0,0,3.0,2025.0,,cellular_concrete,,PRIMARY,to_completion,0,1,0,dabrowa-gornicza,,slaskie
https://www.otodom.pl/pl/oferta/3-pokojowe-mieszkanie-57m2-balkon-ID4xQ9a,486276,57.89,3.0,1,4.0,2026.0,block,,urban,PRIMARY,to_completion,1,1,1,tomaszow-mazowiecki,,lodzkie
https://www.otodom.pl/hpr/pl/oferta/3-pokojowe-mieszkanie-62m2-balkon-bez-prowizji-ID4yh9D,1041682,62.19,3.0,1,7.0,2027.0,,,,PRIMARY,to_completion,1,1,1,warszawa,Bemowo,mazowieckie
https://www.otodom.pl/pl/oferta/3-pokojowe-nowoczesne-winda-balkon-ID4y0xO,625000,55.0,3.0,4,4.0,2010.0,apartment,,,SECONDARY,,0,1,0,bialystok,,podlaskie
https://www.otodom.pl/pl/oferta/2-pokojowe-mieszkanie-33m2-balkon-bez-prowizji-ID4xSIx,498450,33.23,2.0,1,5.0,2026.0,,,,PRIMARY,to_completion,1,1,1,warszawa,Białołęka,mazowieckie
https://www.otodom.pl/pl/oferta/bytom-adolfa-piatka-20a-2-pokoje-42-m-niski-czynsz-ID4yLj0,175000,42.0,2.0,0,1.0,1960.0,tenement,brick,,SECONDARY,ready_to_use,0,0,0,bytom,Szombierki,slaskie
https://www.otodom.pl/pl/oferta/1-pokojowe-mieszkanie-30m2-loggia-bez-prowizji-ID4z3ny,413000,30.92,1.0,3,3.0,2026.0,,,,PRIMARY,to_completion,0,0,0,poznan,,wielkopolskie
https://www.otodom.pl/pl/oferta/nowe-pobiedziska-2-mieszkanie-3-pok-m1-18-ID4wNF3,492060,57.6,3.0,4,4.0,2025.0,block,,,PRIMARY,to_completion,1,1,1,pobiedziska,ul. gen. Tadeusza Kutrzeby,wielkopolskie
https://www.otodom.pl/pl/oferta/gotowe-3-pokojowe-mieszkanie-52-m2-loggia-ID4unAY,599000,52.65,3.0,1,4.0,2023.0,,,,PRIMARY,to_completion,1,0,1,wroclaw,,dolnoslaskie
https://www.otodom.pl/pl/oferta/4-pokojowe-mieszkanie-78m2-balkon-ID4yGNd,1343017,78.31,4.0,4,5.0,2026.0,tenement,brick,,PRIMARY,to_completion,1,1,1,poznan,,wielkopolskie
https://www.otodom.pl/pl/oferta/mieszkanie-w-sercu-stargardu-stare-miasto-46-73-m-ID4yTZw,329900,46.73,3.0,4,4.0,,block,,,SECONDARY,,0,0,0,stargard,Centrum,zachodniopomorskie
https://www.otodom.pl/pl/oferta/2-pokojowe-mieszkanie-40m2-taras-bez-posrednikow-ID4ujkD,679718,40.22,2.0,1,3.0,2026.0,,,,PRIMARY,to_completion,1,1,1,krakow,,malopolskie
https://www.otodom.pl/pl/oferta/ul-pagi-2-pokoje-wieniawa-residence-ID4ypxu,599000,43.78,2.0,5,8.0,2025.0,apartment,,urban,SECONDARY,ready_to_use,1,1,1,lublin,Wieniawa,lubelskie
https://www.otodom.pl/pl/oferta/osiedle-przy-azalii-mieszkanie-4-pok-b22-ID4xGP1,528400,76.59,4.0,2,2.0,2026.0,block,,,PRIMARY,to_completion,1,0,1,plonsk,,mazowieckie
https://www.otodom.pl/pl/oferta/rezydencja-swierkowa-mieszkanie-3-pok-5-ID4wZhq,456979,52.83,3.0,0,7.0,2026.0,block,,,PRIMARY,to_completion,1,1,1,radom,ul. Świerkowa,mazowieckie
https://www.otodom.pl/pl/oferta/3-pokojowe-mieszkanie-59m2-loggia-ID4xtkk,505179,59.21,3.0,4,6.0,2025.0,block,,,PRIMARY,to_completion,1,0,1,elblag,,warminsko-mazurskie
https://www.otodom.pl/pl/oferta/mieszkanie-na-sprzedaz-blisko-placu-inwalidow-ID4z1Ti,1462000,68.0,3.0,1,3.0,1928.0,tenement,,gas,SECONDARY,ready_to_use,0,0,0,krakow,,malopolskie
https://www.otodom.pl/pl/oferta/2-pokojowe-mieszkanie-42m2-ogrodek-bezposrednio-ID4vZRt,451861,42.23,2.0,0,2.0,2027.0,apartment,silikat,,PRIMARY,to_completion,0,1,1,skorzewo,,wielkopolskie
https://www.otodom.pl/pl/oferta/4-pokojowe-mieszkanie-87m2-ogrodek-ID4ujfI,977943,87.04,4.0,0,3.0,2024.0,block,,,PRIMARY,to_completion,1,1,1,poznan,,wielkopolskie
https://www.otodom.pl/pl/oferta/4-pokojowe-mieszkanie-103m2-ogrodek-ID4yMEn,891304,103.64,4.0,0,2.0,2027.0,ribbon,other,gas,PRIMARY,to_completion,0,1,1,siemianowice-slaskie,,slaskie
https://www.otodom.pl/pl/oferta/3-pokojowe-mieszkanie-63m2-balkon-bez-prowizji-ID4xEca,808990,63.7,3.0,1,3.0,2027.0,,,,PRIMARY,to_completion,1,1,1,jozefoslaw,,mazowieckie
https://www.otodom.pl/pl/oferta/1-pokojowe-mieszkanie-41m2-balkon-bez-prowizji-ID4u9B2,448092,41.49,1.0,3,4.0,2024.0,,,,PRIMARY,to_completion,1,1,1,lodz,,lodzkie
https://www.otodom.pl/pl/oferta/4-pokojowe-mieszkanie-69m2-loggia-ID4uaG8,997100,69.0,4.0,2,8.0,2026.0,,,,PRIMARY,to_completion,1,0,1,krakow,,malopolskie
https://www.otodom.pl/pl/oferta/3-pokojowe-mieszkanie-57m2-balkon-ID4ulRF,582522,57.11,3.0,1,4.0,2025.0,,,,PRIMARY,to_completion,1,1,1,czarnochowice,ul. Długa,malopolskie
https://www.otodom.pl/hpr/pl/oferta/4-pokojowe-mieszkanie-69m2-ogrodek-bez-prowizji-ID4u8CR,1138037,69.69,4.0,0,1.0,2026.0,,,,PRIMARY,to_completion,0,1,1,krakow,,malopolskie
https://www.otodom.pl/pl/oferta/4-pokojowe-mieszkanie-69m2-ogrodek-bez-prowizji-ID4u8CR,1138037,69.69,4.0,0,1.0,2026.0,,,,PRIMARY,to_completion,0,1,1,krakow,,malopolskie
https://www.otodom.pl/pl/oferta/4-pokojowe-mieszkanie-73m2-balkon-bez-prowizji-ID4ug0K,982119,73.02,4.0,1,3.0,2026.0,,,,PRIMARY,to_completion,1,1,1,krakow,,malopolskie
https://www.otodom.pl/pl/oferta/2-pokojowe-mieszkanie-48m2-ogrodek-bez-prowizji-ID4zbsa,476784,48.16,2.0,0,4.0,2021.0,block,silikat,urban,PRIMARY,to_completion,1,1,1,lodz,,lodzkie
https://www.otodom.pl/pl/oferta/nowy-swiat-ostoja-ii-barniewice-gdansk-osowa-ID4uaoZ,547172,51.62,3.0,4,4.0,2026.0,,,,PRIMARY,to_completion,1,1,1,nowy-swiat_34192,,pomorskie
https://www.otodom.pl/pl/oferta/3-pokojowe-mieszkanie-44m2-loggia-ID4yyBJ,668326,44.26,3.0,10,10.0,2026.0,,,,PRIMARY,to_completion,1,0,1,krakow,,malopolskie
https://www.otodom.pl/pl/oferta/medykow-32-mieszkanie-2-pok-51-ID4nj2m,662098,56.11,2.0,2,4.0,2026.0,apartment,,urban,PRIMARY,to_completion,1,1,1,katowice,Ligota-Panewniki,slaskie
https://www.otodom.pl/pl/oferta/aleja-wisniowa-pogorze-mieszkanie-91-74-m2-b-2-ID4txpp,915000,91.74,4.0,1,1.0,2026.0,,,,PRIMARY,to_completion,0,1,1,pogorze,,pomorskie
https://www.otodom.pl/pl/oferta/3-pokojowy-apartament-inwestycyjny-58m2-ID4wl2n,1333009,58.21,3.0,5,5.0,2025.0,,,,PRIMARY,to_completion,1,0,1,gdynia,skwer Plymouth,pomorskie
https://www.otodom.pl/pl/oferta/osiedle-kameralne-mieszkanie-3-pok-b-1-8-ID4ygAw,489520,61.19,3.0,1,4.0,2026.0,block,,,PRIMARY,to_completion,0,1,1,elblag,,warminsko-mazurskie
https://www.otodom.pl/pl/oferta/3-pokojowe-mieszkanie-52m2-ogrodek-bezposrednio-ID4xQgF,703973,52.34,3.0,0,10.0,2027.0,block,,urban,PRIMARY,to_completion,1,1,1,poznan,,wielkopolskie
https://www.otodom.pl/pl/oferta/2-pokojowe-mieszkanie-40m2-balkon-ID4uqbX,555431,40.06,2.0,1,4.0,2026.0,,,,PRIMARY,to_completion,1,1,1,warszawa,Białołęka,mazowieckie
https://www.otodom.pl/pl/oferta/2-pokojowe-mieszkanie-33m2-loggia-bez-prowizji-ID4xjy8,365000,33.54,2.0,8,8.0,2027.0,,breezeblock,urban,PRIMARY,to_completion,1,0,1,lodz,,lodzkie
https://www.otodom.pl/pl/oferta/2-pokojowe-mieszkanie-42m2-balkon-bez-prowizji-ID4upws,640965,42.97,2.0,2,3.0,2025.0,,,,PRIMARY,to_completion,1,1,1,warszawa,Wawer,mazowieckie
https://www.otodom.pl/pl/oferta/2-pokojowe-mieszkanie-36m2-balkon-bezposrednio-ID4uhSP,598620,36.28,2.0,2,5.0,2027.0,,,,PRIMARY,to_completion,1,1,1,krakow,,malopolskie
https://www.otodom.pl/pl/oferta/piano-park-etap-g-mieszkanie-g20-ID4qQvP,292719,36.82,2.0,3,4.0,2026.0,,,,PRIMARY,to_completion,0,1,1,suwalki,,podlaskie
https://www.otodom.pl/pl/oferta/3-pokojowe-mieszkanie-47m2-bez-prowizji-ID4vO6z,412000,47.69,3.0,4,4.0,2026.0,,,,PRIMARY,to_completion,1,1,1,reda,Cechowa,pomorskie
https://www.otodom.pl/pl/oferta/apartamenty-zacisze-mieszkanie-3-pok-b1-2-ID4v3d5,680085,64.77,3.0,0,2.0,2025.0,block,,,PRIMARY,to_completion,0,1,1,bielsko-biala,,slaskie
https://www.otodom.pl/pl/oferta/2-pokojowe-mieszkanie-36m2-balkon-ID4xPBB,418167,36.08,2.0,2,3.0,2027.0,block,,boiler_room,PRIMARY,to_completion,1,1,1,lublin,Czechów,lubelskie
https://www.otodom.pl/pl/oferta/3-pokojowe-mieszkanie-51m2-balkon-bez-prowizji-ID4za8i,699300,51.8,3.0,4,5.0,2026.0,block,,,PRIMARY,to_completion,1,1,1,wroclaw,,dolnoslaskie
https://www.otodom.pl/pl/oferta/2-pokojowe-mieszkanie-39m2-balkon-ID4x4LL,393819,39.82,2.0,4,5.0,2027.0,block,,,PRIMARY,to_completion,1,1,1,gizycko,,warminsko-mazurskie
https://www.otodom.pl/pl/oferta/3-pokojowe-mieszkanie-55m2-ogrodek-bezposrednio-ID4vUjF,490555,55.43,3.0,0,3.0,2027.0,block,,urban,PRIMARY,to_completion,1,1,1,lublin,Felin,lubelskie
https://www.otodom.pl/pl/oferta/3-pokojowe-mieszkanie-67m2-ogrodek-bezposrednio-ID4yML4,665270,67.54,3.0,0,4.0,2027.0,apartment,silikat,urban,PRIMARY,to_completion,1,1,1,radom,ul. Stasieckiego,mazowieckie
https://www.otodom.pl/pl/oferta/5-pokojowe-mieszkanie-111m2-taras-ID4v7mm,2823200,111.68,5.0,8,14.0,2028.0,,,,PRIMARY,to_completion,1,1,1,krakow,,malopolskie
https://www.otodom.pl/pl/oferta/3-pokojowe-mieszkanie-54m2-ogrodek-bezposrednio-ID4vLWv,773058,54.06,3.0,0,3.0,2026.0,,,,PRIMARY,to_completion,1,1,1,krakow,,malopolskie
https://www.otodom.pl/pl/oferta/3-pokojowe-mieszkanie-45m2-balkon-bezposrednio-ID4uzqN,546924,45.96,3.0,1,3.0,2026.0,,,,PRIMARY,to_completion,1,1,1,poznan,,wielkopolskie
https://www.otodom.pl/pl/oferta/apartamenty-kopernika-mieszkanie-2-pok-c-8-ID4v3bA,386592,40.27,2.0,0,5.0,2027.0,apartment,,other,PRIMARY,to_completion,1,1,1,tychy,ul. Mikołaja Kopernika,slaskie
https://www.otodom.pl/pl/oferta/krakovska-2-mieszkanie-3-pok-m52-ID4p5Ud,754985,58.3,3.0,6,13.0,2025.0,block,,other,PRIMARY,to_completion,1,1,1,rzeszow,,podkarpackie
https://www.otodom.pl/hpr/pl/oferta/osiedle-kameralne-mieszkanie-3-pok-b-1-8-ID4ygAw,489520,61.19,3.0,1,4.0,2026.0,block,,,PRIMARY,to_completion,0,1,1,elblag,,warminsko-mazurskie
https://www.otodom.pl/pl/oferta/2-pokojowe-mieszkanie-45m2-balkon-bezposrednio-ID4ul7e,499000,45.19,2.0,7,7.0,2026.0,,,,PRIMARY,to_completion,1,1,1,katowice,Brynów-Zgrzebnioka,slaskie
https://www.otodom.pl/pl/oferta/osiedle-kameralne-mieszkanie-3-pok-b-1-8-ID4ygAw,489520,61.19,3.0,1,4.0,2026.0,block,,,PRIMARY,to_completion,0,1,1,elblag,,warminsko-mazurskie
https://www.otodom.pl/pl/oferta/3-pokojowe-mieszkanie-52m2-bez-posrednikow-ID4siEE,529334,52.67,3.0,0,3.0,2026.0,apartment,,other,PRIMARY,to_completion,0,0,1,ignatki-osiedle,ul. Działkowa,podlaskie
https://www.otodom.pl/pl/oferta/3-pokojowe-mieszkanie-58m2-taras-bez-prowizji-ID4yFmJ,456600,58.0,3.0,1,6.0,2027.0,block,silikat,urban,PRIMARY,to_completion,1,1,0,kutno,ul. Oporowska,lodzkie
https://www.otodom.pl/pl/oferta/2-pokojowe-mieszkanie-52m2-bez-prowizji-ID4yurt,1020000,52.08,2.0,2,4.0,2026.0,apartment,silikat,urban,PRIMARY,to_completion,1,0,0,szczecin,Warzywna,zachodniopomorskie
https://www.otodom.pl/pl/oferta/piasta-park-vi-mieszkanie-3-pok-g1-64-ID4x6Dr,744660,53.19,3.0,0,9.0,2026.0,block,,other,PRIMARY,to_completion,1,1,1,krakow,,malopolskie
https://www.otodom.pl/pl/oferta/atlantis-prestige-park-mieszkanie-3-pok-iv403-ID4wtLX,669299,59.23,3.0,4,5.0,2024.0,block,,urban,PRIMARY,to_completion,1,0,1,opole,ul. Pomorska/Zielonogórska,opolskie
https://www.otodom.pl/pl/oferta/2-pokojowe-mieszkanie-40m2-balkon-ID4uhKh,440620,40.06,2.0,1,3.0,2026.0,,,,PRIMARY,to_completion,1,1,1,gdansk,,pomorskie
https://www.otodom.pl/pl/oferta/4-pokojowe-mieszkanie-73m2-bez-posrednikow-ID4xb8a,589000,73.77,4.0,0,1.0,2025.0,ribbon,breezeblock,gas,PRIMARY,to_completion,0,1,1,zabrze,ul. Gen. Tadeusza Rozwadowskiego,slaskie
https://www.otodom.pl/pl/oferta/3-pokojowe-mieszkanie-64m2-loggia-ID4ulu0,1002075,64.65,3.0,8,8.0,2026.0,,,,PRIMARY,to_completion,1,0,1,warszawa,Praga-Północ,mazowieckie
https://www.otodom.pl/pl/oferta/4-pokojowe-mieszkanie-77m2-2-balkony-ID4uat2,1109904,77.67,4.0,5,5.0,2025.0,,,,PRIMARY,to_completion,1,1,1,krakow,,malopolskie
https://www.otodom.pl/pl/oferta/myslowice-kwiatowa-mieszkanie-3-pok-a-0-01-ID4wNbz,538005,57.85,3.0,0,4.0,2026.0,block,,,PRIMARY,to_completion,1,1,1,myslowice,,slaskie
https://www.otodom.pl/pl/oferta/3-pokojowe-mieszkanie-65m2-balkon-bez-prowizji-ID4xpVy,740037,65.49,3.0,1,5.0,2027.0,block,,,PRIMARY,to_completion,1,1,1,krakow,,malopolskie
https://www.otodom.pl/pl/oferta/3-pokojowe-mieszkanie-66m2-balkon-bez-prowizji-ID4evFq,461510,66.29,3.0,4,4.0,,apartment,,,PRIMARY,to_completion,0,1,1,elk,,warminsko-mazurskie
https://www.otodom.pl/pl/oferta/3-pokojowe-mieszkanie-93m2-balkon-ID4ukjH,1353882,93.21,3.0,2,2.0,2025.0,,,,PRIMARY,to_completion,1,1,1,krakow,,malopolskie
https://www.otodom.pl/pl/oferta/3-pokojowe-mieszkanie-35m2-loggia-bezposrednio-ID4xhng,514500,35.75,3.0,1,9.0,2027.0,,,,PRIMARY,to_completion,1,0,1,katowice,Śródmieście,slaskie
https://www.otodom.pl/pl/oferta/2-pokojowe-mieszkanie-40m2-balkon-ID4uA1Q,451577,40.39,2.0,1,5.0,2026.0,,,,PRIMARY,to_completion,1,1,1,lodz,,lodzkie
https://www.otodom.pl/pl/oferta/stary-browar-mieszkanie-3-pok-d-11-ID4v1ou,763584,78.72,3.0,1,5.0,2025.0,apartment,,other,PRIMARY,to_completion,1,1,1,bielsko-biala,,slaskie
https://www.otodom.pl/pl/oferta/3-pokojowe-mieszkanie-67m2-balkon-ID4x70F,677300,67.73,3.0,2,6.0,2025.0,block,,,PRIMARY,to_completion,1,1,1,katowice,Wełnowiec-Józefowiec,slaskie
https://www.otodom.pl/pl/oferta/5-pokojowe-mieszkanie-143m2-loggia-ID4unhn,2590020,143.89,5.0,higher_10,16.0,2026.0,,,,PRIMARY,to_completion,1,0,1,katowice,Bogucice,slaskie
https://www.otodom.pl/pl/oferta/ivy-by-blockhaus-mieszkanie-2-pok-a-09-ID4v6KK,505440,56.16,2.0,2,4.0,2026.0,apartment,breezeblock,,PRIMARY,to_completion,0,1,1,mikolow,,slaskie
https://www.otodom.pl/pl/oferta/2-pokojowe-mieszkanie-47m2-balkon-bez-prowizji-ID4upyp,1037000,47.51,2.0,1,7.0,2025.0,,,,PRIMARY,to_completion,1,1,1,warszawa,Praga-Północ,mazowieckie
https://www.otodom.pl/pl/oferta/kawie-wzgorza-apartament-3-pok-4-b1-3-ID4wErQ,469017,55.63,3.0,0,1.0,2025.0,apartment,,other,PRIMARY,to_completion,0,1,1,czestochowa,,slaskie
https://www.otodom.pl/pl/oferta/4-pokojowe-mieszkanie-74m2-balkon-bezposrednio-ID4yyo6,869884,74.99,4.0,1,4.0,2026.0,block,reinforced_concrete,urban,PRIMARY,to_completion,1,1,1,krakow,,malopolskie
